shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
[@1.0.5502541@]11,43.4913,-80.541747,304,14000.34590297503
[@1.0.5502541@]11,43.491648,-80.541611,305,14040.544539457012
[@1.0.5502541@]11,43.4919,-80.541554,306,14068.924654713624
[@1.0.5502541@]11,43.4923,-80.541483,307,14113.744962244793
[@1.0.5502541@]11,43.492798,-80.541437,308,14169.213215442076
[@1.0.5502541@]11,43.493145,-80.541425,309,14207.788437469335
[@1.0.5502541@]11,43.493656,-80.541478,310,14264.737889596749
[@1.0.5502541@]11,43.494043,-80.541546,311,14308.094319274394
[@1.0.5502541@]11,43.494279,-80.541603,312,14334.72127126464
[@1.0.5502541@]11,43.49452,-80.541682,313,14362.251199677428
[@1.0.5502541@]11,43.495032,-80.541874,314,14421.219148001892
[@1.0.5502541@]11,43.495242,-80.541975,315,14445.936666712058
[@1.0.5502541@]11,43.495413,-80.542081,316,14466.773646511341
[@1.0.5502541@]11,43.495822,-80.54232,317,14516.142351140103
[@1.0.5502541@]11,43.496361,-80.542645,318,14581.522512453157
[@1.0.5502541@]11,43.496951,-80.543035,319,14654.239371226444
[@1.0.5502541@]11,43.4969734,-80.5430483,320,14656.949751475862
[@1.0.5502541@]11,43.49700152,-80.54300133,321,14661.858935702745
[@1.0.5502541@]11,43.4969734,-80.5430483,322,14666.768119929628
[@1.0.5502541@]11,43.497801,-80.543542,323,14766.983849784552
[@1.0.5502541@]11,43.497879,-80.543573,324,14776.005154654611
[@1.0.5502541@]11,43.497922,-80.543565,325,14780.826444749102
[@1.0.5502541@]11,43.497951,-80.54356,326,14784.074691034057
[@1.0.5502541@]11,43.498003,-80.543485,327,14792.438875437558
[@1.0.5502541@]11,43.498048,-80.54336,328,14803.688730158497
[@1.0.5502541@]11,43.498548,-80.541967,329,14928.981356099823
[@1.0.5502541@]11,43.498896,-80.541024,330,15014.273091152087
[@1.0.5502541@]11,43.499174,-80.540258,331,15083.321063903197
[@1.0.5502541@]11,43.499564,-80.539151,332,15182.528878008057
[@1.0.5502541@]11,43.50016,-80.537488,333,15332.058365400806
[@1.0.5502541@]11,43.500745,-80.535841,334,15479.889718810686
[@1.0.5502541@]11,43.501183,-80.534646,335,15587.820311838223
[@1.0.5502541@]11,43.50158,-80.533521,336,15688.670587214745
[@1.0.5502541@]11,43.501604,-80.533449,337,15695.058075184212
[@1.0.5502541@]11,43.501613,-80.5334,338,15699.132493382458
